Request_ID,Timestamp,Service,Environment,Region,HTTP_Method,Status_Code,Latency_ms,CPU_Usage_pct,Payload_KB
REQ-01098,2026-03-19 19:15:00,Auth Service,Production,Bangalore,GET,401,157.6,2.72,348
REQ-01099,2026-04-11 09:02:00,Notification Service,Production,Pune,POST,200,290.0,3.64,479
REQ-01100,2026-01-05 14:30:00,Payment Service,Production,Pune,GET,200,373.4,3.9,73
REQ-01101,2026-01-11 10:21:00,User Service,Production,Hyderabad,GET,200,272.8,0.56,479
REQ-01102,2026-01-14 00:20:00,API Gateway,Staging,Hyderabad,GET,200,115.2,2.89,180
REQ-01103,2026-01-05 06:43:00,Auth Service,Production,Bangalore,POST,200,97.7,1.42,103
REQ-01104,2026-02-04 12:33:00,Payment Service,Production,Pune,POST,404,321.8,0.26,380
REQ-01105,2026-05-25 11:59:00,API Gateway,Production,Hyderabad,GET,200,158.4,3.06,7
REQ-01106,2026-03-22 11:11:00,Payment Service,Production,Pune,GET,200,406.4,0.38,54
REQ-01107,2026-01-11 12:21:00,Auth Service,Production,Hyderabad,GET,400,100.1,2.66,166
REQ-01108,2026-01-02 15:25:00,User Service,Production,Mumbai,POST,400,115.6,3.69,305
REQ-01109,2026-01-23 03:52:00,Payment Service,Production,Bangalore,POST,500,444.6,3.97,32
REQ-01110,2026-03-02 04:36:00,API Gateway,Production,Mumbai,POST,201,162.8,1.98,46
REQ-01111,2026-06-06 00:07:00,API Gateway,Production,Pune,PUT,200,276.4,3.16,46
REQ-01112,2026-04-23 07:38:00,User Service,Production,Mumbai,POST,200,278.4,2.59,333
REQ-01113,2026-02-15 09:15:00,User Service,Production,Mumbai,PUT,200,193.7,3.74,345
REQ-01114,2026-06-19 19:12:00,Notification Service,Production,Hyderabad,POST,201,203.0,2.82,399
REQ-01115,2026-04-12 20:51:00,API Gateway,Production,Mumbai,GET,200,165.9,3.77,21
REQ-01116,2026-06-25 20:38:00,Auth Service,Production,Hyderabad,POST,200,139.9,2.47,379
REQ-01117,2026-04-30 12:29:00,Payment Service,Production,Hyderabad,GET,201,346.1,3.24,128
REQ-01118,2026-01-09 14:31:00,User Service,Staging,Hyderabad,GET,200,211.9,2.33,240
REQ-01119,2026-05-10 20:08:00,API Gateway,Production,Bangalore,POST,201,163.3,3.4,126
REQ-01120,2026-02-01 03:39:00,API Gateway,Production,Pune,POST,200,196.0,2.48,254
REQ-01121,2026-02-04 23:15:00,API Gateway,Production,Bangalore,GET,502,167.6,3.26,173
REQ-01122,2026-05-12 20:38:00,API Gateway,Staging,Pune,POST,429,133.0,1.17,349
REQ-01123,2026-03-17 14:46:00,API Gateway,Production,Mumbai,GET,201,115.9,1.43,252
REQ-01124,2026-02-20 20:30:00,Payment Service,Production,Mumbai,POST,200,216.7,3.23,137
REQ-01125,2026-02-08 05:10:00,API Gateway,Production,Pune,GET,200,276.8,1.78,489
REQ-01126,2026-06-25 06:35:00,Auth Service,Production,Hyderabad,GET,401,160.9,3.06,376
REQ-01127,2026-06-14 18:23:00,Payment Service,Staging,Hyderabad,PUT,201,450.7,2.39,385
REQ-01128,2026-05-20 07:24:00,API Gateway,Production,Hyderabad,GET,200,133.9,3.81,109
REQ-01129,2026-06-04 03:28:00,Auth Service,Staging,Pune,GET,201,172.5,1.27,20
REQ-01130,2026-04-24 00:40:00,Payment Service,Production,Pune,POST,201,222.5,2.67,385
REQ-01131,2026-04-27 19:24:00,API Gateway,Production,Pune,GET,404,250.8,3.5,87
REQ-01132,2026-02-09 03:47:00,Auth Service,Production,Hyderabad,PUT,200,205.2,1.54,112
REQ-01133,2026-02-25 23:56:00,API Gateway,Production,Pune,POST,200,198.6,0.52,81
REQ-01134,2026-03-16 09:57:00,User Service,Production,Hyderabad,GET,200,118.2,1.76,432
REQ-01135,2026-02-04 06:03:00,User Service,Staging,Hyderabad,PUT,200,50.2,2.23,242
REQ-01136,2026-05-09 09:25:00,Auth Service,Staging,Pune,DELETE,201,167.4,2.87,46
REQ-01137,2026-01-04 06:14:00,Payment Service,Production,Pune,GET,502,723.3,2.07,303
REQ-01138,2026-02-17 15:22:00,API Gateway,Production,Pune,POST,500,426.9,3.36,290
REQ-01139,2026-01-23 08:15:00,Payment Service,Production,Mumbai,GET,200,335.6,3.04,314
REQ-01140,2026-05-01 03:56:00,API Gateway,Staging,Hyderabad,GET,200,198.6,1.58,124
REQ-01141,2026-05-02 08:17:00,API Gateway,Staging,Pune,GET,201,223.5,2.35,412
REQ-01142,2026-02-03 15:58:00,Auth Service,Production,Pune,DELETE,401,136.0,3.22,326
REQ-01143,2026-06-11 02:44:00,Payment Service,Production,Hyderabad,GET,200,403.2,1.96,62
REQ-01144,2026-04-05 01:47:00,Notification Service,Staging,Pune,GET,502,606.0,3.53,160
REQ-01145,2026-01-20 03:44:00,Notification Service,Staging,Mumbai,GET,401,369.8,3.01,407
REQ-01146,2026-05-23 12:29:00,Auth Service,Production,Pune,POST,404,170.1,3.19,27
REQ-01147,2026-05-14 06:09:00,Notification Service,Production,Pune,GET,201,221.2,1.49,361
REQ-01148,2026-05-12 17:08:00,Auth Service,Production,Hyderabad,POST,201,143.3,3.29,68
REQ-01149,2026-04-19 22:04:00,Auth Service,Production,Pune,PUT,400,114.3,2.59,275
REQ-01150,2026-02-18 11:57:00,Auth Service,Staging,Bangalore,GET,503,200.1,0.62,484
REQ-01151,2026-04-15 23:34:00,Payment Service,Production,Mumbai,GET,200,373.1,3.21,136
REQ-01152,2026-03-14 10:52:00,API Gateway,Production,Pune,GET,200,246.4,2.72,137
REQ-01153,2026-01-21 20:13:00,Notification Service,Production,Pune,PUT,200,241.9,3.37,155
REQ-01154,2026-02-12 20:07:00,User Service,Production,Bangalore,PUT,503,534.7,0.59,112
REQ-01155,2026-01-12 21:01:00,Notification Service,Production,Hyderabad,GET,200,388.9,2.26,417
REQ-01156,2026-05-27 18:20:00,API Gateway,Production,Pune,POST,201,180.6,3.65,168
REQ-01157,2026-03-30 20:05:00,API Gateway,Production,Pune,POST,200,224.0,2.06,11
REQ-01158,2026-05-11 12:53:00,Payment Service,Production,Bangalore,GET,200,537.4,3.72,176
REQ-01159,2026-01-27 02:10:00,User Service,Production,Mumbai,PUT,200,325.7,2.1,412
REQ-01160,2026-03-29 00:52:00,API Gateway,Production,Mumbai,GET,200,178.0,1.3,232
REQ-01161,2026-05-15 23:23:00,Payment Service,Production,Hyderabad,GET,200,412.2,3.96,360
REQ-01162,2026-01-20 12:53:00,Auth Service,Production,Pune,POST,404,110.8,3.26,128
REQ-01163,2026-01-18 13:38:00,Auth Service,Production,Mumbai,POST,200,122.4,0.98,334
REQ-01164,2026-05-26 16:04:00,User Service,Production,Hyderabad,GET,503,305.4,1.73,38
REQ-01165,2026-01-12 15:00:00,User Service,Production,Hyderabad,POST,200,237.9,2.54,114
REQ-01166,2026-05-10 16:44:00,Payment Service,Production,Bangalore,POST,201,383.4,2.56,326
REQ-01167,2026-03-17 04:21:00,Payment Service,Production,Pune,GET,200,246.9,1.08,396
REQ-01168,2026-06-08 18:29:00,API Gateway,Production,Pune,POST,200,117.8,2.26,298
REQ-01169,2026-03-21 01:23:00,Payment Service,Production,Hyderabad,POST,200,204.9,1.77,219
REQ-01170,2026-06-04 09:25:00,Notification Service,Production,Pune,PUT,404,198.2,1.43,303
REQ-01171,2026-04-22 00:15:00,Notification Service,Production,Hyderabad,DELETE,201,225.7,1.31,110
REQ-01172,2026-05-07 20:58:00,User Service,Staging,Hyderabad,GET,201,153.5,1.08,475
REQ-01173,2026-03-07 20:19:00,Notification Service,Production,Hyderabad,PUT,200,144.2,0.89,156
REQ-01174,2026-05-01 13:40:00,User Service,Staging,Mumbai,GET,500,151.6,0.54,25
REQ-01175,2026-06-28 08:05:00,User Service,Production,Hyderabad,POST,200,174.8,0.85,367
REQ-01176,2026-03-08 21:59:00,Notification Service,Production,Bangalore,POST,200,300.9,3.7,237
REQ-01177,2026-01-19 09:07:00,API Gateway,Staging,Hyderabad,GET,200,154.6,1.9,455
REQ-01178,2026-01-28 21:08:00,Notification Service,Production,Pune,GET,503,371.7,3.08,438
REQ-01179,2026-06-16 07:12:00,API Gateway,Staging,Bangalore,GET,201,119.6,0.75,470
REQ-01180,2026-06-28 00:29:00,API Gateway,Production,Pune,GET,201,160.3,2.84,20
REQ-01181,2026-04-04 18:24:00,API Gateway,Production,Pune,POST,200,194.0,2.12,133
REQ-01182,2026-05-14 04:39:00,Payment Service,Production,Pune,GET,201,390.0,3.99,213
REQ-01183,2026-04-07 11:07:00,Payment Service,Production,Mumbai,GET,200,350.8,1.26,429
REQ-01184,2026-04-03 16:21:00,User Service,Production,Hyderabad,POST,200,199.2,1.6,191
REQ-01185,2026-03-26 11:57:00,API Gateway,Production,Pune,GET,503,320.5,1.85,168
REQ-01186,2026-06-22 22:45:00,API Gateway,Staging,Hyderabad,POST,200,171.4,3.32,219
REQ-01187,2026-01-03 13:04:00,Notification Service,Production,Pune,PUT,200,205.7,3.82,115
REQ-01188,2026-02-26 09:16:00,Notification Service,Production,Pune,POST,200,388.5,0.57,481
REQ-01189,2026-02-17 23:50:00,Auth Service,Production,Pune,GET,201,93.9,0.54,152
REQ-01190,2026-04-30 19:07:00,Payment Service,Staging,Bangalore,GET,429,468.1,0.11,16
REQ-01191,2026-03-28 14:44:00,Auth Service,Production,Bangalore,POST,200,135.2,2.38,358
REQ-01192,2026-02-25 00:33:00,API Gateway,Production,Bangalore,POST,200,161.2,2.27,12
REQ-01193,2026-05-19 19:28:00,Auth Service,Production,Mumbai,GET,200,148.1,3.84,48
REQ-01194,2026-01-15 18:06:00,Auth Service,Production,Hyderabad,POST,429,109.6,2.91,465
REQ-01195,2026-05-01 12:37:00,Auth Service,Production,Mumbai,GET,200,163.9,1.91,44
REQ-01196,2026-05-03 10:03:00,API Gateway,Production,Pune,DELETE,200,187.7,1.52,35
REQ-01197,2026-05-23 06:34:00,Auth Service,Production,Bangalore,GET,200,189.4,0.92,455
REQ-01198,2026-01-22 14:14:00,User Service,Production,Mumbai,GET,200,246.3,0.23,106
REQ-01199,2026-06-29 18:51:00,Notification Service,Staging,Pune,GET,200,347.3,2.08,434
REQ-01200,2026-03-26 20:36:00,Notification Service,Production,Pune,GET,500,609.7,1.43,289
REQ-01201,2026-01-05 13:13:00,Notification Service,Production,Pune,GET,200,224.8,2.78,150
REQ-01202,2026-01-13 08:09:00,User Service,Production,Pune,DELETE,404,280.2,1.68,323
REQ-01203,2026-05-15 06:00:00,API Gateway,Production,Hyderabad,GET,200,144.1,3.18,74
REQ-01204,2026-03-14 22:25:00,API Gateway,Production,Mumbai,GET,401,173.4,3.67,149
REQ-01205,2026-04-21 02:05:00,API Gateway,Production,Pune,GET,200,182.2,2.65,389
REQ-01206,2026-01-27 04:30:00,User Service,Production,Pune,PUT,200,262.3,1.92,245
REQ-01207,2026-03-20 18:35:00,Payment Service,Production,Hyderabad,GET,503,538.6,1.82,431
REQ-01208,2026-04-14 04:34:00,Auth Service,Production,Bangalore,PUT,404,170.7,1.77,337
REQ-01209,2026-04-20 18:34:00,Notification Service,Staging,Pune,GET,503,423.4,3.75,205
REQ-01210,2026-04-22 22:33:00,Payment Service,Production,Mumbai,POST,200,397.6,0.46,407
REQ-01211,2026-05-14 12:21:00,API Gateway,Production,Hyderabad,GET,200,197.4,0.98,117
REQ-01212,2026-04-19 06:47:00,Payment Service,Production,Pune,GET,502,200.9,1.66,36
REQ-01213,2026-04-24 10:02:00,Auth Service,Production,Bangalore,POST,201,202.9,2.82,333
REQ-01214,2026-06-21 00:26:00,API Gateway,Production,Bangalore,POST,200,89.9,2.39,404
REQ-01215,2026-01-04 22:41:00,Auth Service,Production,Mumbai,PUT,401,47.2,3.87,14
REQ-01216,2026-04-02 20:50:00,Auth Service,Production,Hyderabad,POST,500,162.7,0.55,257
REQ-01217,2026-02-10 10:15:00,API Gateway,Staging,Pune,GET,200,284.1,0.11,497
REQ-01218,2026-02-03 14:05:00,Auth Service,Production,Mumbai,POST,201,143.0,1.74,186
REQ-01219,2026-01-04 11:24:00,Payment Service,Production,Hyderabad,POST,200,293.9,1.9,50
REQ-01220,2026-02-14 01:51:00,User Service,Staging,Hyderabad,POST,200,219.4,2.34,144
REQ-01221,2026-06-01 12:11:00,Payment Service,Staging,Bangalore,POST,200,277.1,2.78,485
REQ-01222,2026-02-12 21:28:00,Auth Service,Production,Hyderabad,POST,201,174.4,2.12,245
REQ-01223,2026-05-29 20:31:00,User Service,Staging,Hyderabad,GET,200,278.0,0.52,227
REQ-01224,2026-04-16 16:25:00,User Service,Production,Pune,GET,200,291.3,0.37,9
REQ-01225,2026-02-28 20:08:00,Notification Service,Production,Bangalore,GET,200,311.8,2.57,134
REQ-01226,2026-06-28 23:16:00,Notification Service,Production,Bangalore,GET,200,338.9,0.82,120
REQ-01227,2026-02-07 18:58:00,Payment Service,Staging,Mumbai,POST,200,239.1,3.76,348
REQ-01228,2026-03-13 03:29:00,User Service,Production,Hyderabad,GET,200,197.9,0.41,340
REQ-01229,2026-01-19 16:44:00,Payment Service,Staging,Hyderabad,POST,200,485.6,1.72,164
REQ-01230,2026-05-25 13:52:00,User Service,Production,Pune,GET,200,203.9,1.77,483
REQ-01231,2026-04-16 22:46:00,Auth Service,Production,Hyderabad,DELETE,201,132.6,2.82,204
REQ-01232,2026-01-03 14:16:00,Payment Service,Production,Hyderabad,POST,200,325.9,3.47,246
REQ-01233,2026-05-17 17:19:00,Notification Service,Production,Pune,GET,503,421.0,3.59,193
REQ-01234,2026-06-15 08:04:00,Notification Service,Production,Mumbai,POST,200,318.7,1.5,320
REQ-01235,2026-05-04 01:03:00,Notification Service,Production,Hyderabad,GET,429,335.0,3.41,128
REQ-01236,2026-05-24 09:58:00,Payment Service,Production,Pune,POST,200,289.3,2.97,46
REQ-01237,2026-06-07 04:30:00,Notification Service,Production,Mumbai,POST,500,139.9,3.74,244
REQ-01238,2026-06-11 00:57:00,User Service,Production,Hyderabad,GET,200,197.5,1.22,107
REQ-01239,2026-05-28 02:03:00,API Gateway,Production,Bangalore,GET,401,118.6,1.55,289
REQ-01240,2026-03-30 09:59:00,Payment Service,Production,Bangalore,DELETE,200,346.5,0.95,179
REQ-01241,2026-06-04 00:15:00,Auth Service,Production,Hyderabad,GET,200,148.4,3.27,284
REQ-01242,2026-05-20 16:49:00,User Service,Production,Mumbai,GET,200,133.5,3.46,164
REQ-01243,2026-01-05 23:36:00,Auth Service,Production,Pune,PUT,200,172.1,2.56,318
REQ-01244,2026-03-25 14:43:00,Auth Service,Production,Hyderabad,POST,200,144.5,1.86,482
REQ-01245,2026-05-14 17:49:00,API Gateway,Production,Mumbai,GET,200,176.8,2.14,441
REQ-01246,2026-05-31 04:09:00,API Gateway,Production,Mumbai,PUT,201,157.4,3.58,108
REQ-01247,2026-03-25 07:28:00,API Gateway,Production,Bangalore,PUT,200,176.6,2.74,396
REQ-01248,2026-01-13 16:28:00,API Gateway,Production,Hyderabad,GET,500,166.9,1.15,284
REQ-01249,2026-01-25 00:49:00,Payment Service,Production,Hyderabad,GET,200,227.8,1.34,202
REQ-01250,2026-06-05 07:56:00,User Service,Staging,Pune,POST,429,302.6,1.99,66
REQ-01251,2026-01-07 05:43:00,Payment Service,Production,Mumbai,GET,201,266.9,2.31,59
REQ-01252,2026-03-06 06:25:00,Notification Service,Staging,Pune,POST,404,272.9,3.34,287
REQ-01253,2026-02-01 21:50:00,Payment Service,Staging,Bangalore,POST,200,175.5,0.96,175
REQ-01254,2026-06-13 04:29:00,User Service,Production,Bangalore,GET,200,262.1,1.94,29
REQ-01255,2026-05-06 19:49:00,API Gateway,Production,Mumbai,PUT,500,177.0,3.03,83
REQ-01256,2026-04-28 10:38:00,Auth Service,Production,Mumbai,PUT,502,189.7,2.94,456
REQ-01257,2026-03-18 07:09:00,Auth Service,Production,Pune,POST,200,125.5,3.75,444
REQ-01258,2026-05-13 11:51:00,API Gateway,Production,Mumbai,PUT,200,167.9,2.65,406
REQ-01259,2026-05-18 22:23:00,API Gateway,Production,Pune,PUT,503,244.3,2.12,81
REQ-01260,2026-03-11 18:19:00,API Gateway,Production,Bangalore,POST,200,245.0,1.01,419
REQ-01261,2026-06-18 13:26:00,User Service,Production,Hyderabad,GET,503,420.2,1.43,126
REQ-01262,2026-05-13 01:51:00,User Service,Production,Bangalore,POST,502,503.7,1.0,207
REQ-01263,2026-01-28 20:28:00,User Service,Staging,Bangalore,DELETE,400,211.4,0.85,6
REQ-01264,2026-01-30 21:01:00,Auth Service,Production,Pune,GET,200,204.9,0.32,225
REQ-01265,2026-02-01 11:13:00,Payment Service,Production,Pune,GET,201,316.3,2.51,276
REQ-01266,2026-04-07 14:42:00,API Gateway,Production,Hyderabad,GET,400,288.8,3.4,366
REQ-01267,2026-05-27 14:43:00,Auth Service,Production,Hyderabad,POST,201,103.0,2.01,407
REQ-01268,2026-05-25 13:44:00,API Gateway,Production,Bangalore,POST,200,220.6,1.35,289
REQ-01269,2026-03-22 00:45:00,Auth Service,Production,Bangalore,POST,200,137.1,3.01,443
REQ-01270,2026-04-09 18:39:00,Notification Service,Staging,Hyderabad,PUT,200,382.2,2.9,383
REQ-01271,2026-03-23 14:06:00,User Service,Production,Bangalore,GET,200,228.7,0.52,375
REQ-01272,2026-06-14 20:51:00,API Gateway,Production,Hyderabad,POST,200,235.2,2.31,344
REQ-01273,2026-06-27 10:14:00,API Gateway,Production,Pune,PUT,200,171.3,3.56,120
REQ-01274,2026-05-05 15:20:00,User Service,Production,Mumbai,GET,200,252.0,0.31,72
REQ-01275,2026-02-15 12:43:00,Auth Service,Staging,Hyderabad,PUT,200,152.2,3.33,83
REQ-01276,2026-01-12 18:23:00,Payment Service,Production,Bangalore,GET,200,301.4,2.04,214
REQ-01277,2026-05-07 14:16:00,Payment Service,Production,Mumbai,POST,200,174.4,2.79,75
REQ-01278,2026-06-19 07:35:00,Payment Service,Production,Pune,GET,200,327.4,1.57,232
REQ-01279,2026-02-19 19:18:00,Payment Service,Production,Hyderabad,POST,500,420.3,2.75,304
REQ-01280,2026-05-13 03:32:00,Notification Service,Production,Bangalore,GET,401,254.9,2.89,299
REQ-01281,2026-05-05 12:18:00,API Gateway,Production,Bangalore,GET,500,395.6,2.55,407
REQ-01282,2026-02-03 02:24:00,Auth Service,Production,Mumbai,DELETE,200,136.9,2.83,125
REQ-01283,2026-06-11 05:24:00,API Gateway,Production,Mumbai,GET,401,128.2,0.17,285
REQ-01284,2026-02-28 07:29:00,User Service,Production,Hyderabad,GET,429,152.0,1.59,72
REQ-01285,2026-04-23 21:46:00,Payment Service,Production,Bangalore,POST,200,233.7,0.93,300
REQ-01286,2026-05-17 14:34:00,Auth Service,Staging,Hyderabad,POST,200,68.6,0.49,297
REQ-01287,2026-01-12 23:59:00,Notification Service,Production,Pune,POST,200,265.9,3.51,235
REQ-01288,2026-01-18 11:28:00,User Service,Production,Mumbai,DELETE,400,244.0,0.44,236
REQ-01289,2026-02-10 07:26:00,Notification Service,Production,Bangalore,DELETE,200,328.5,0.45,155
REQ-01290,2026-02-27 14:51:00,Payment Service,Staging,Mumbai,PUT,201,275.2,2.38,58
REQ-01291,2026-04-18 23:10:00,Payment Service,Staging,Pune,GET,404,247.7,2.14,134
REQ-01292,2026-01-06 03:54:00,Auth Service,Production,Bangalore,POST,400,160.1,2.22,220
REQ-01293,2026-02-15 19:01:00,Auth Service,Production,Pune,GET,401,115.7,2.92,338
REQ-01294,2026-04-08 15:14:00,API Gateway,Staging,Mumbai,PUT,502,337.2,0.85,309
REQ-01295,2026-05-10 17:27:00,Notification Service,Production,Mumbai,POST,200,193.3,1.09,78
REQ-01296,2026-06-12 08:47:00,API Gateway,Production,Pune,PUT,200,185.3,1.27,244
REQ-01297,2026-03-28 12:04:00,Auth Service,Production,Hyderabad,POST,201,86.9,1.08,134
REQ-01298,2026-01-09 22:35:00,Auth Service,Production,Pune,POST,500,123.8,3.34,497
REQ-01299,2026-04-22 08:33:00,Notification Service,Production,Mumbai,POST,200,249.7,0.52,168
REQ-01300,2026-01-31 20:40:00,Payment Service,Production,Pune,POST,200,297.3,0.71,263
REQ-01301,2026-01-14 03:09:00,Payment Service,Production,Pune,PUT,200,270.4,1.53,294
REQ-01302,2026-04-10 02:55:00,Payment Service,Staging,Mumbai,GET,200,437.6,0.61,299
REQ-01303,2026-04-03 19:58:00,Payment Service,Production,Bangalore,POST,200,386.8,1.09,233
REQ-01304,2026-06-23 23:38:00,Notification Service,Production,Mumbai,GET,200,204.6,2.32,247
REQ-01305,2026-03-13 02:44:00,Payment Service,Staging,Bangalore,POST,429,378.1,2.63,152
REQ-01306,2026-03-01 00:23:00,Payment Service,Production,Hyderabad,GET,200,316.2,2.62,331
REQ-01307,2026-04-22 04:14:00,User Service,Staging,Mumbai,GET,201,220.9,3.76,36
REQ-01308,2026-01-22 17:16:00,User Service,Production,Bangalore,POST,200,273.5,1.17,419
REQ-01309,2026-02-07 20:19:00,User Service,Production,Bangalore,GET,200,152.9,3.37,228
REQ-01310,2026-05-07 15:54:00,API Gateway,Production,Pune,POST,400,114.2,2.96,443
REQ-01311,2026-01-08 09:42:00,Payment Service,Production,Pune,POST,200,185.1,1.64,120
REQ-01312,2026-03-31 21:33:00,Payment Service,Staging,Mumbai,PUT,503,822.7,1.38,74
REQ-01313,2026-06-07 03:13:00,Auth Service,Production,Mumbai,POST,200,93.0,3.9,167
REQ-01314,2026-01-30 23:35:00,API Gateway,Production,Mumbai,GET,200,194.8,0.3,462
REQ-01315,2026-02-21 14:09:00,Payment Service,Staging,Pune,GET,500,377.5,2.0,249
REQ-01316,2026-05-24 17:54:00,User Service,Production,Mumbai,GET,200,248.2,3.41,186
REQ-01317,2026-04-09 18:15:00,Notification Service,Production,Hyderabad,POST,201,170.8,2.87,475
REQ-01318,2026-05-05 07:42:00,Payment Service,Production,Bangalore,GET,404,248.7,0.25,243
REQ-01319,2026-02-02 13:41:00,User Service,Production,Bangalore,POST,200,191.4,0.36,311
REQ-01320,2026-01-29 06:48:00,Payment Service,Production,Bangalore,GET,200,443.2,1.36,9
REQ-01321,2026-02-01 10:51:00,Notification Service,Staging,Hyderabad,GET,200,259.7,1.71,466
REQ-01322,2026-01-30 05:22:00,Payment Service,Staging,Mumbai,GET,200,375.4,2.34,360
REQ-01323,2026-05-21 13:02:00,Auth Service,Production,Pune,POST,200,116.2,1.97,166
REQ-01324,2026-05-15 20:27:00,Payment Service,Production,Mumbai,GET,401,417.9,2.67,405
REQ-01325,2026-02-05 13:42:00,Payment Service,Production,Bangalore,POST,200,392.9,3.02,460
REQ-01326,2026-03-04 05:10:00,API Gateway,Staging,Hyderabad,GET,500,104.1,0.84,415
REQ-01327,2026-02-23 21:25:00,Payment Service,Production,Hyderabad,POST,503,885.5,3.4,294
REQ-01328,2026-04-19 12:17:00,Auth Service,Staging,Pune,PUT,502,416.8,1.22,31
REQ-01329,2026-05-25 11:12:00,Auth Service,Production,Bangalore,GET,502,139.0,3.13,179
REQ-01330,2026-06-28 00:36:00,Auth Service,Staging,Bangalore,GET,200,136.7,0.82,356
REQ-01331,2026-01-06 03:45:00,API Gateway,Staging,Bangalore,POST,201,117.1,3.5,47
REQ-01332,2026-01-28 05:01:00,Notification Service,Production,Bangalore,DELETE,201,167.8,2.42,92
REQ-01333,2026-01-13 15:47:00,Auth Service,Production,Hyderabad,PUT,200,131.0,3.85,273
REQ-01334,2026-03-14 21:19:00,User Service,Production,Hyderabad,POST,200,209.9,3.0,101
REQ-01335,2026-05-19 16:15:00,Auth Service,Production,Mumbai,POST,200,137.4,0.75,306
REQ-01336,2026-02-17 02:04:00,Payment Service,Production,Pune,GET,200,369.4,3.58,147
REQ-01337,2026-01-17 22:48:00,Notification Service,Production,Hyderabad,GET,400,266.4,2.21,24
REQ-01338,2026-01-25 21:45:00,User Service,Production,Pune,GET,500,533.3,2.4,457
REQ-01339,2026-04-03 05:03:00,Auth Service,Production,Hyderabad,GET,200,99.1,0.81,43
REQ-01340,2026-03-30 03:51:00,User Service,Production,Bangalore,POST,500,129.2,0.16,397
REQ-01341,2026-04-21 02:46:00,API Gateway,Staging,Hyderabad,GET,502,239.4,2.93,362
REQ-01342,2026-05-05 23:29:00,Notification Service,Staging,Mumbai,GET,200,190.6,0.23,311
